text;label;type;source;dataset
 oui mais j'y suis pas donc;0;;role_playing_game;cyberado
 mets toi a ca place sans le voile mrc;0;;role_playing_game;cyberado
 l'honneur que tu me laisse tranquille et que t'aille voter zemmour dans ton coin sans lâcher tes idées puantes au lycée;0;;role_playing_game;cyberado
 fatima parle pas de politique;0;;role_playing_game;cyberado
 j'etais ban;0;;role_playing_game;cyberado
 ptddrr si elle veut zemmour c tranquille;0;;role_playing_game;cyberado
 juste voile ou pas c'est pareil;0;;role_playing_game;cyberado
 same;0;;role_playing_game;cyberado
 moi j'harcele;0;;role_playing_game;cyberado
 nahahahahahaahh;0;;role_playing_game;cyberado
 oula bande de fou;0;;role_playing_game;cyberado
 mais what;0;;role_playing_game;cyberado
 t malade pas de ca ici;0;;role_playing_game;cyberado
 koran de la meke;0;;role_playing_game;cyberado
 t'abuses frr;0;;role_playing_game;cyberado
 on reste trq;0;;role_playing_game;cyberado
 ou ou haha;0;;role_playing_game;cyberado
 cela etait le bruit des singes;0;;role_playing_game;cyberado
 ptdrrrrrr;0;;role_playing_game;cyberado
 et aller marie qui s'y met;0;;role_playing_game;cyberado
 marie mv;0;;role_playing_game;cyberado
 marie tu peux partir cordialement;0;;role_playing_game;cyberado
 marie mv <3333333;0;;role_playing_game;cyberado
 elle a ses droits;0;;role_playing_game;cyberado
 mettez vous a sa place wsh;0;;role_playing_game;cyberado
 vous etes des chiens;0;;role_playing_game;cyberado
 ils s'en fichent ils veulent juste m'insulter gratuitement et être des racistes de merde;0;;role_playing_game;cyberado
 bas pars;0;;role_playing_game;cyberado
 calcule pas;0;;role_playing_game;cyberado
 ^ptdrrrrrrrrrrrr;0;;role_playing_game;cyberado
 la societé de nos jours mv....;0;;role_playing_game;cyberado
 vsy pauline c bon tu  t'es bien amusé la;0;;role_playing_game;cyberado
 bien vu;0;;role_playing_game;cyberado
 ridicule;0;;role_playing_game;cyberado
 oui écoute théo et vire ma photo;0;;role_playing_game;cyberado
 aberrant;0;;role_playing_game;cyberado
 je partirai pas tant que tu vires pas ma photo pauline;0;;role_playing_game;cyberado
 non laisse la photo;0;;role_playing_game;cyberado
 ca te fait quoi d'enlever la photo ???;0;;role_playing_game;cyberado
 cv c ta propre classe;0;;role_playing_game;cyberado
 ouais et me faire insulter par ma classe c'est normal ?;0;;role_playing_game;cyberado
 allez ciao bisous a tous;0;;role_playing_game;cyberado
 bisouss;0;;role_playing_game;cyberado
 vivez chacune de votre cote c bon;0;;role_playing_game;cyberado
 bisous;0;;role_playing_game;cyberado
 coeur sur vous;0;;role_playing_game;cyberado
 bisous mes vies;0;;role_playing_game;cyberado
 jtaime fatima;0;;role_playing_game;cyberado
 ciao;0;;role_playing_game;cyberado
 j'aime une gadji elle s'appelle ciao;0;;role_playing_game;cyberado
 Franchement ça se fait pas ce que vous avez fait !;0;;role_playing_game;cyberado
 je suis de retour les suceurs;0;;role_playing_game;cyberado
 Cherrrr;0;;role_playing_game;cyberado
 rien à voir Emilie tu es vraiment pas intelligente;0;;role_playing_game;cyberado
 suck ur mum;0;;role_playing_game;cyberado
 Et ça gaz;0;;role_playing_game;cyberado
 Snapchat c'est fait pour délirer pas pour harceler;0;;role_playing_game;cyberado
 t'inquète pas il sont salé;0;;role_playing_game;cyberado
 Avec Léa on comprend vraiment pas votre démarche;0;;role_playing_game;cyberado
 J’ai la démarche d’umtiti pour ça;0;;role_playing_game;cyberado
 elodie et anna vous etes vraiment gay a faire des baille dans la salle de classe quand ya personne;0;;role_playing_game;cyberado
 Oue vous fêtes le ciseaux;0;;role_playing_game;cyberado
 ça va Sohpie?;0;;role_playing_game;cyberado
 vous devrait être plus ouvert a ce que les autre fond;0;;role_playing_game;cyberado
 chaque chose en son temps et vous êtes juste jalouse parce que vous avez pas de relation amicale aussi cool que la notre;0;;role_playing_game;cyberado
 askip Anna elle fait des baille avec son pere;0;;role_playing_game;cyberado
 Sa se fait pas Je suce son père donc stop;0;;role_playing_game;cyberado
 Emilie just parce que t'a jamais des queue tu doit pas être jalouse;0;;role_playing_game;cyberado
 et puis Marie tu n'as jamais de vue sur tes snap c'est la première fois que tout le monde share ton truc;0;;role_playing_game;cyberado
 Et alors elle fait ce qu’elle veut;0;;role_playing_game;cyberado
 tout ça pour devenir populaire;0;;role_playing_game;cyberado
 tkt pas suffit de connaitre les juges on passe sous le bureau et c'est carré;0;;role_playing_game;cyberado
 qui veut les nudes de Elodie;0;;role_playing_game;cyberado
 mais arretez ! c'est pas comme ça qu'on se fait des followers on peux aussi être vertueux;0;;role_playing_game;cyberado
 C’est pas comme ça qu’on imagine la vie;0;;role_playing_game;cyberado
 pas dans la haine tout le temps;0;;role_playing_game;cyberado
 on leur commence un only fans;0;;role_playing_game;cyberado
 c'est pas comme ça qu'on se fait des vraiment amis;0;;role_playing_game;cyberado
 Juile et Léa sa serve a rien de les écoutés il sont trop con;0;;role_playing_game;cyberado
 c'est quoi only fan ?;0;;role_playing_game;cyberado
 la daronne a anna je lui fait un boulot;0;;role_playing_game;cyberado
 Quel rapport avec la maman de Anna;0;;role_playing_game;cyberado
 franchement vous êtes trop des haters;0;;role_playing_game;cyberado
 quesque haters;0;;role_playing_game;cyberado
 vous n'avez rien d'autre a faire?;0;;role_playing_game;cyberado
 Arthur sur ces genoux pour le plan a 3;0;;role_playing_game;cyberado
 ca va pas ou quoi;0;;role_playing_game;cyberado
 les haters c'est les gens qui sont frustré qui subissent leurs vies et qui du coup essaie de s'en faire une en se défoulant sur internet désolé si vous êtes déjà plus animé par la vie;0;;role_playing_game;cyberado
 on est tellement triste qu'on est normal donc ferme la;0;;role_playing_game;cyberado
 Julie perd pas ton temps a les répondre;0;;role_playing_game;cyberado
 en vrai je suis sur qu'on pourrait être pote c'est juste que vous êtes jalouses;0;;role_playing_game;cyberado
 t'es vraiment dans le péjugé;0;;role_playing_game;cyberado
 on est pas lesbienne et même si on l'était je crois pas que se soit une maladie;0;;role_playing_game;cyberado
 ah oui vraiment ? tu sais que Hitler il a fait ça;0;;role_playing_game;cyberado
 tu trouve ça cool toi les nazi ?;0;;role_playing_game;cyberado
 oe;0;;role_playing_game;cyberado
 ton père était pas juif Anna;0;;role_playing_game;cyberado
 si polognais;0;;role_playing_game;cyberado
 waaa mais franchement j'allucine vous vous rende compte de ce que vous dites ?;0;;role_playing_game;cyberado
 vraiment vous degoutez les 2 personnes vous a appris la normalité;0;;role_playing_game;cyberado
 la en fait je crois pas qu'on pourai devenir ami vous êtes en fait homophobes et nazi;0;;role_playing_game;cyberado
 ça va etre fait tkt;0;;role_playing_game;cyberado
 ça va etre dangereux à son atterrissage ;0;;role_playing_game;cyberado
 collegue;0;;role_playing_game;cyberado
 alors ton père était le premier a se doucher avec des hommes;0;;role_playing_game;cyberado
 Arthur ? toi aussi ? tu es nazi ?;0;;role_playing_game;cyberado
 ça va ça va c'est quoi l'probleme;0;;role_playing_game;cyberado
 :à;0;;role_playing_game;cyberado
 ecrivez les boubou;0;;role_playing_game;cyberado
 les boubou ?;0;;role_playing_game;cyberado
 nan je suis pas nazi;0;;role_playing_game;cyberado
" ça veux dire quelque chose en allemand nazi ""les boubou"" ?";0;;role_playing_game;cyberado
 ba alors pourquoi tu fais des blagues nazies ?;0;;role_playing_game;cyberado
 bougnoul;0;;role_playing_game;cyberado
 ah ok;0;;role_playing_game;cyberado
 cunt;0;;role_playing_game;cyberado
 tu réuni en fait tous les vices du monde c'est ça Emilie N? nazi, xénophoque et homophobe ,? tu aurais pas inventé la pizza à l'ananas aussi ?;0;;role_playing_game;cyberado
 je pence que Emilie a plus rien a dire;0;;role_playing_game;cyberado
 ok moi je pense qu'en fait Emilie tu devrais trouver une passion;0;;role_playing_game;cyberado
 elle a rien d'autre a faire;0;;role_playing_game;cyberado
 Stéphane lui aussi était raciste et depuis qu'il fait du skate et bien il est pu raciste;0;;role_playing_game;cyberado
 bite;0;;role_playing_game;cyberado
 passion des fiottes aller twerker dans une église et pleurer pendant les magnifestations gay;0;;role_playing_game;cyberado
 c'est sur qu'à l'entré de l'église il doit pas te faire rentrer le videur;0;;role_playing_game;cyberado
 au moine il support ce qu'il croie;0;;role_playing_game;cyberado
 thusq uèd dew<d;0;;role_playing_game;cyberado
 ça sert à quoi de faire ça sur les réseaux en plus ,?;0;;role_playing_game;cyberado
 jss d'accord avec Emilie;0;;role_playing_game;cyberado
 on se bas avec des gods ceintures;0;;role_playing_game;cyberado
 Dieu je crois pas qu'il été d'accord avec les nazi;0;;role_playing_game;cyberado
 franchement tu viens du siècle dernier Emilie;0;;role_playing_game;cyberado
 même les allemands ils étaient pas aussi raciste que toi et xénophobe;0;;role_playing_game;cyberado
 un genocide c pire que ca?;0;;role_playing_game;cyberado
 il l'a dit ça ?;0;;role_playing_game;cyberado
 mdrrrr adam et eve vous connaissez ?;0;;role_playing_game;cyberado
" genre ""interdit d'être homosexuelle"" ? c'est écrit dans la bible ou dans le coran ? je me suis pas affiché ! c'est toi qui a pris la photo ! et c'est toi qui a demandé qu'on se tienne la main tu as tout monté";0;;role_playing_game;cyberado
 je m'appelle elodie pas Emilie mais elle a eu raison;0;;role_playing_game;cyberado
 de toute piece pour créer une fake news;0;;role_playing_game;cyberado
 et un only fans;0;;role_playing_game;cyberado
 des que vous sortez dans la rue tt le monde vous regarde bizzar allez sauter non;0;;role_playing_game;cyberado
 juste vous êtes jalouse parce que personne vous regarde et puis juste on rigole bien;0;;role_playing_game;cyberado
 t'as cas pas t'afficher sur les réseaux si t pas contente;0;;role_playing_game;cyberado
 allez faire une anne frank et cachez vous de notre existence dans une cave stp;0;;role_playing_game;cyberado
 non on assume d'être nous;0;;role_playing_game;cyberado
 et juste faut accepter que les gens soit différent;0;;role_playing_game;cyberado
 pk nous on assume pas ?;0;;role_playing_game;cyberado
 sinon ba on vi dans sa famille pis on vois personne d'autre ba oui j'ai l'impression parce que generalement les gens qui ont problème avec ce genre de chose c'est qu'il aimerait mais qu'ils peuvent pas;0;;role_playing_game;cyberado
 vous cherchez vraiment la merde;0;;role_playing_game;cyberado
 breff vasi quitte fatima ca irra mieux;0;;role_playing_game;cyberado
 super cool;0;;role_playing_game;cyberado
 tout le monde est nazi maintenant;0;;role_playing_game;cyberado
 vous êtes des filles cachés d'Eric Zemmour;0;;role_playing_game;cyberado
 trop bien au moins plus de pedale d'ici 1 mois vive zemmour!!!;0;;role_playing_game;cyberado
 super ton modèle de france;0;;role_playing_game;cyberado
 que des gens pareils et que des nazi;0;;role_playing_game;cyberado
 bon julie t'arrete avec fatimah la cest toi la cochonne;0;;role_playing_game;cyberado
 Il se passe quoi ici ?;0;;role_playing_game;cyberado
 Oh ça insulte mdrrrrr;0;;role_playing_game;cyberado
 c'est qui tous julie? jcomprends pas;0;;role_playing_game;cyberado
 toi en particulier;0;;role_playing_game;cyberado
 aaaaaaaaaah ouais,  moi et pourquoi ?;0;;role_playing_game;cyberado
 Ayouuuuu;0;;role_playing_game;cyberado
 prcq tu chauffes tous les mecs;0;;role_playing_game;cyberado
 bon la phto va etres poster;0;;role_playing_game;cyberado
 quelle sexplique;0;;role_playing_game;cyberado
 Ca sert a rien de se prendre la tête franchement;0;;role_playing_game;cyberado
 Bah scuse moi j'trouve ça marrant à peine on arrive y'a embrouille mdrrrrrr C'est toi laisse la parler wsh;0;;role_playing_game;cyberado
 a quelle moment c'est drole d'insulte les gens;0;;role_playing_game;cyberado
 ah ouais,  toi on insulte,  et tut trouves ça marrant;0;;role_playing_game;cyberado
 clairement;0;;role_playing_game;cyberado
 c'est pas grave d'avoir des complexes d'infériorité :);0;;role_playing_game;cyberado
 vous croyez vous etes droles ? ;0;;role_playing_game;cyberado
 Oof;0;;role_playing_game;cyberado
 sa y est jsuis morte deja;0;;role_playing_game;cyberado
 Mais d'où je suis morte stp;0;;role_playing_game;cyberado
 aaaaaaaaaaaaaaaaaaaa ok,  c'est ça ton problème mais ptete que si toi aussi tu arreter de manger du porc tu serais moi aggressive!;0;;role_playing_game;cyberado
 coralie je commence par les tiens;0;;role_playing_game;cyberado
 krkrkr bien dit;0;;role_playing_game;cyberado
 Julie pourquoi tu lui fait ca ? c'est juste une question de jalousie ? tu as quel age sérieusement ?;0;;role_playing_game;cyberado
 Allez du fight là mdrrrr;0;;role_playing_game;cyberado
 bien dit zoé faut savoir mettre en avant ses atouts;0;;role_playing_game;cyberado
 clairment;0;;role_playing_game;cyberado
 bh elle va aller porter plaintet vous;0;;role_playing_game;cyberado
 oui grave;0;;role_playing_game;cyberado
 j'espere un jour c'est les porcs qui te chieront dessus;0;;role_playing_game;cyberado
 julie;0;;role_playing_game;cyberado
 quel pays;0;;role_playing_game;cyberado
 vous etes les regetté de ce monde et vous continuez vous comprenez pas que vous etes bizzard;0;;role_playing_game;cyberado
 ouèch chuis plus française que toi;0;;role_playing_game;cyberado
 elle est en france frr;0;;role_playing_game;cyberado
 paul t'es ou frrr;0;;role_playing_game;cyberado
 J'vous regarde vous fight c'est si drôle bahahah;0;;role_playing_game;cyberado
 ben va porter plaint;0;;role_playing_game;cyberado
 tumfais vomir LeoSoutienduharc;0;;role_playing_game;cyberado
 c'est super drole dit donc;0;;role_playing_game;cyberado
 frere tas vu ta main tu t'es tatoué avec de la lmerde;0;;role_playing_game;cyberado
 julie mais retourne dans ta campagne a baiser les chèvre bouzeuse;0;;role_playing_game;cyberado
 pauvre chevre;0;;role_playing_game;cyberado
 et toi ta vu ta gueule;1;;role_playing_game;cyberado
 en fait t'es juste trop jalouse;0;;role_playing_game;cyberado
 Stp;0;;role_playing_game;cyberado
 c'est magnifique,  dommage que tu nois jalouse de fatimah ;0;;role_playing_game;cyberado
 de rien de rien retourne bouffé ton popcorn mec;0;;role_playing_game;cyberado
 ben ouais,  jcrois qu't'es jalouse de ma peau;0;;role_playing_game;cyberado
 jalouse de quoi mon pote tu me dégoute;0;;role_playing_game;cyberado
 elle manque peut etre juste d'amour non ? tu veux un calin ?;0;;role_playing_game;cyberado
 julie m'fait marrer toi t'es là t'es juste chiante wsh;0;;role_playing_game;cyberado
 tu bz qui toi;0;;role_playing_game;cyberado
 carolie tes de quelle couleur toi lol;0;;role_playing_game;cyberado
 ridiculus;0;;role_playing_game;cyberado
 moi jsuis noire c'est encore mieux;0;;role_playing_game;cyberado
 prends ça julie;0;;role_playing_game;cyberado
 Ah mdr m'embrouille pas par contre mdr moi j'suis là j'bouffe du pop corn je fais rien d'autre ;0;;role_playing_game;cyberado
 yes;0;;role_playing_game;cyberado
 tu confinds avec ta reum la;0;;role_playing_game;cyberado
 Ca fait dégueulasse;0;;role_playing_game;cyberado
 tu confonds avec ta reum la;0;;role_playing_game;cyberado
 dégueu :');0;;role_playing_game;cyberado
 oui la mere de michel est tres experimentee;0;;role_playing_game;cyberado
 comme la moitié des mecs;0;;role_playing_game;cyberado
 laissez les daronnes tranquilles svp;0;;role_playing_game;cyberado
 Leo parle pas de ceque tu connais pas puceau;0;;role_playing_game;cyberado
 écoute moi bien billi boy la dernière fois qu'un mec m'a dit ça il habitait en face d'un cimetière, maintenant il habit(e en face de chez lui;0;;role_playing_game;cyberado
 XD;0;;role_playing_game;cyberado
 En vrai j'dis pas mais julie elle a grv raison,  en fait tu caches bien ton jeu Fatimah;0;;role_playing_game;cyberado
 EXCELLENT pepite;0;;role_playing_game;cyberado
 julie la fausse punchline;0;;role_playing_game;cyberado
 tu ft pitié julie;0;;role_playing_game;cyberado
 Tu fais genre t'es religieuse et tt mais les meufs comme vous on sait ce que ça fait en planque après les cours;0;;role_playing_game;cyberado
 mais c'est vous qui avez un pb avec la religion;0;;role_playing_game;cyberado
 tu fait pitié;0;;role_playing_game;cyberado
 tu connais rien et tu parle de religion;0;;role_playing_game;cyberado
 c'est toi qu'en parle tout le temps moi juste, jvis ma vie;0;;role_playing_game;cyberado
 les religieux sont bien plus eduqués que vous déja ;0;;role_playing_game;cyberado
 ouais vzy, explique toi;0;;role_playing_game;cyberado
 dite nous julie et LeoSoutienduharc ;0;;role_playing_game;cyberado
 chacun vis comme il a envie t'as pas a te mele de ce quil fait c'est juste nul et puérile en fait;0;;role_playing_game;cyberado
 commence pas a souler toi tu sers a rien ;0;;role_playing_game;cyberado
 (ça devient relou);0;;role_playing_game;cyberado
 ben c'toi qu'a commencé meuf;0;;role_playing_game;cyberado
 (ouais mdr);0;;role_playing_game;cyberado
 bahaha va faire du sport;0;;role_playing_game;cyberado
 de ouf apres tu te plaint ;0;;role_playing_game;cyberado
 (tkt j'suis d'acc mais ils assument r);0;;role_playing_game;cyberado
 assume enft;0;;role_playing_game;cyberado
 oublie pas de lui enfoncer le biberon ;0;;role_playing_game;cyberado
 jsuuis une folle moi;0;;role_playing_game;cyberado
 mdrrrrrrrrrrrrrrr;0;;role_playing_game;cyberado
 qu'es ce que t'y connais toi;0;;role_playing_game;cyberado
 la meuf se lache,  elle crois quoi;0;;role_playing_game;cyberado
 je m'ennuis ;0;;role_playing_game;cyberado
 j'ai la dalle;0;;role_playing_game;cyberado
 Bahahaha elle me fume cette meuf xD;0;;role_playing_game;cyberado
 CE WEEK END JE VOIS TITI oups;0;;role_playing_game;cyberado
 cramer;0;;role_playing_game;cyberado
 zut alors;0;;role_playing_game;cyberado
 ct pas fait expres;0;;role_playing_game;cyberado
 aller by;0;;role_playing_game;cyberado
 fatima je  la fait cuire en bropchette;0;;role_playing_game;cyberado
 bisous enh realité je vous aime damour;0;;role_playing_game;cyberado
 mais c'est toi;0;;role_playing_game;cyberado
 non elle reste en france ;0;;role_playing_game;cyberado
 fatima excuise moi jame pas ce role;0;;role_playing_game;cyberado
 fait gaffe je sais comment dissoudre un corps humain et j'ai toujours un sac poubelle sur moi :));0;;role_playing_game;cyberado
 fatima tas besoin que je théberge que je fasse tes courses un massage aux pieds;0;;role_playing_game;cyberado
 bah va le bouffer alors tu va te regaler julie;0;;role_playing_game;cyberado
 ouais aides moi ! prends de l'acide mdr;0;;role_playing_game;cyberado
 ouais tkt;0;;role_playing_game;cyberado
 beh en réalité tu fais bouffer le corps a un porc ça bouffe tout;0;;role_playing_game;cyberado
 donne le a fatimah T-T;0;;role_playing_game;cyberado
 du coup la on s'allie tous pour tuer qlqn mlais qui;0;;role_playing_game;cyberado
 DESCEND;0;;role_playing_game;cyberado
 QUI VOTE POUR TUER JULIE ;0;;role_playing_game;cyberado
 (y) ;0;;role_playing_game;cyberado
 (y);0;;role_playing_game;cyberado
 Yo miiiiiiiiiiiiiiiiiiiiiiiiiiiich;0;;role_playing_game;cyberado
 a;0;;role_playing_game;cyberado
 fatiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii;0;;role_playing_game;cyberado
 C toi ki parl;0;;role_playing_game;cyberado
 bah on va voir en vrai si on va rien faire;0;;role_playing_game;cyberado
 tfk jenny;0;;role_playing_game;cyberado
 pq tu postes des fotos de mwa à poil wsh;0;;role_playing_game;cyberado
 ta pas dvi?;0;;role_playing_game;cyberado
 att c qui qui poste des photos de ki a poil;0;;role_playing_game;cyberado
 c'est cette put de Martine qui a pris des fotos de moi;0;;role_playing_game;cyberado
 pdt le voyage;0;;role_playing_game;cyberado
 sous la douche;0;;role_playing_game;cyberado
 et bah quoi T pas contente? m'en fout;0;;role_playing_game;cyberado
 pk tu fais ca meuf;0;;role_playing_game;cyberado
 dou elle etait dans ta douche;0;;role_playing_game;cyberado
 je sais pas elle aime mon cul;0;;role_playing_game;cyberado
 hey! slt Juju!;0;;role_playing_game;cyberado
 martine et francoise si vous avez des problemes parlez en au lieu de vous insulter;0;;role_playing_game;cyberado
 mais d'où tu parles le micropenis stp;0;;role_playing_game;cyberado
 on se calmmmmmm;0;;role_playing_game;cyberado
 pq tu me mattes sous la douche alors?;0;;role_playing_game;cyberado
 hey la sirienne;0;;role_playing_game;cyberado
 ferme la;1;;role_playing_game;cyberado
 ho tu te calmes ;0;;role_playing_game;cyberado
 la pute;0;;role_playing_game;cyberado
 Tu touches pas à ma pote ou je te mange ok?!;0;;role_playing_game;cyberado
 parlez en pardon;0;;role_playing_game;cyberado
 t raciste ou ca se passe comment en fait martine;0;;role_playing_game;cyberado
 on ne resoud rien comme ca;0;;role_playing_game;cyberado
 ma mère elle suce pas les bébés;0;;role_playing_game;cyberado
 ducoup elle me suce;0;;role_playing_game;cyberado
 cette folle;0;;role_playing_game;cyberado
 T'a raison ils voudraizetn pas d'elle;0;;role_playing_game;cyberado
 parle pas sur ma mère;0;;role_playing_game;cyberado
 toi aussi je te mange;1;;role_playing_game;cyberado
 hahahahahahahahahahahahaha;0;;role_playing_game;cyberado
 t une comique toi;0;;role_playing_game;cyberado
 stop bande de fous ;0;;role_playing_game;cyberado
 en attendant il a l'air de kiffer ma mère Jules...;0;;role_playing_game;cyberado
 kes tu dis;0;;role_playing_game;cyberado
 cest elle qui me kiffe;0;;role_playing_game;cyberado
 on arrete de manger tt le mponde la;0;;role_playing_game;cyberado
 Martine tu fermes ta bouche;1;;role_playing_game;cyberado
 bah c'est pas toi qui va y réussir Einstein;0;;role_playing_game;cyberado
 sympa pour ton pote;0;;role_playing_game;cyberado
 oue ca doit etre ca;0;;role_playing_game;cyberado
 jore ton pere le chauve;1;;role_playing_game;cyberado
 tu voulais voir mon cul du coup Jules ;0;;role_playing_game;cyberado
 Je te casse la bouche tu parleras plus jamais;1;;role_playing_game;cyberado
 bah c sa mere qui se met a 4 pattes devant luji;0;;role_playing_game;cyberado
 MARTINE;0;;role_playing_game;cyberado
 les pute;0;;role_playing_game;cyberado
 et on s'en fout de toi Jenny! retourne dormir;0;;role_playing_game;cyberado
 putain je pars la;0;;role_playing_game;cyberado
 vous allez vous calmer oui;0;;role_playing_game;cyberado
 jen ai mar de vous;0;;role_playing_game;cyberado
 ouais c ca fuyiez les putes;0;;role_playing_game;cyberado
 Martine tu me fais gerber;0;;role_playing_game;cyberado
 et cette conne elle l'a fait tourner;0;;role_playing_game;cyberado
 jte parle mm pas;0;;role_playing_game;cyberado
 vs vs comportez vrmt trtop mals;0;;role_playing_game;cyberado
 tu as bien aimé mes photos?;0;;role_playing_game;cyberado
 dsl mais trop moches;0;;role_playing_game;cyberado
 fallait pâs poster des fotos de moi si tu voulais que je me calme;0;;role_playing_game;cyberado
 g eu mal aux yeux;0;;role_playing_game;cyberado
 WESH silvia pk tu vien et tu fou la merde dans les couple;0;;role_playing_game;cyberado
 grave tu viens et tu pécho d'autre gars ;0;;role_playing_game;cyberado
 tu parle de quoi c'est lucas qui a foutu la merde;0;;role_playing_game;cyberado
 nan mais les gars calmez vous quoi si lucas c'est lui la pute j'y peu rien;0;;role_playing_game;cyberado
 Lucas il ma di qu'il voulait pas rester avecc sophie ;0;;role_playing_game;cyberado
 mon cul:@ ;0;;role_playing_game;cyberado
 ba va y on y va ensemble;0;;role_playing_game;cyberado
 et alors lucas il est moche;0;;role_playing_game;cyberado
 bon allez julie et leo retournez chez vos meres et laissez fatimah tranquille, merci;0;;role_playing_game;cyberado
 Sylvia demain je te balaye en au  des marches;0;;role_playing_game;cyberado
 piste ta tete endirerb un monstre poto;0;;role_playing_game;cyberado
 schmutzig schwul ca veut dire sale gay en allemend;0;;role_playing_game;cyberado
 la serbie c'esst le sang,  vous etes jaloux c'est tout;0;;role_playing_game;cyberado
 ça te menera peut être a la mort;0;;role_playing_game;cyberado
 adrien et silvia arreter srx;0;;role_playing_game;cyberado
 la victime elle vous baise;0;;role_playing_game;cyberado
 qu'est ce ta helbert?;0;;role_playing_game;cyberado
 sa sert a r de se prendre la tete comme des enfants;0;;role_playing_game;cyberado
 vos tete de sperm;0;;role_playing_game;cyberado
 assume ;0;;role_playing_game;cyberado
 ouai c'est eux qui m'insultent genre normal alors que leur pote il me drague tranquile;0;;role_playing_game;cyberado
 Oui;0;;role_playing_game;cyberado
 bande d'islamo gaucho;0;;role_playing_game;cyberado
 je te faire courire moi;0;;role_playing_game;cyberado
 moi je te fait exploser;0;;role_playing_game;cyberado
 comme jesus;0;;role_playing_game;cyberado
 ohh non pas ca;0;;role_playing_game;cyberado
 sah;0;;role_playing_game;cyberado
 la violence ne fais pas les choses dans la vie;0;;role_playing_game;cyberado
 Exactement;0;;role_playing_game;cyberado
 Arthur tu vas t'en prendre une;0;;role_playing_game;cyberado
 🤫;0;;role_playing_game;cyberado
 hamdoulla les cuisses faut pas c'est pas bien;0;;role_playing_game;cyberado
 ohhhh Moussa;0;;role_playing_game;cyberado
 shallah zemmour il meurt brulé vif;0;;role_playing_game;cyberado
 arthur tu cherche la bagarre tu vas l'avoir petit con;0;;role_playing_game;cyberado
 David test plus lourd que le bus;0;;role_playing_game;cyberado
 Moussa calmos;0;;role_playing_game;cyberado
 C'est quoi cette photo qui circule ?!;0;;role_playing_game;cyberado
 ta mange comme j'aime ?;0;;role_playing_game;cyberado
 wtf;0;;role_playing_game;cyberado
 Brice tu fais du surf?;0;;role_playing_game;cyberado
 Mais supprime ça;0;;role_playing_game;cyberado
 mais laisse les morts de Coralie-soutiend tranquil;0;;role_playing_game;cyberado
 Brice dit qlq chose;0;;role_playing_game;cyberado
 hagra;0;;role_playing_game;cyberado
 MON PERE IL EST MORT;0;;role_playing_game;cyberado
 Jtattend a la sortie;0;;role_playing_game;cyberado
 Mais c'est qui qui s'amuse à me faire ça ?? c'est toi David41 ?;0;;role_playing_game;cyberado
 moi aussi avec deux billet d'avions;0;;role_playing_game;cyberado
 macron macron;0;;role_playing_game;cyberado
 retour aux pays;0;;role_playing_game;cyberado
 Oui c’est David;0;;role_playing_game;cyberado
 David41 mais pourquoi ?!;0;;role_playing_game;cyberado
 vvs calmer la;0;;role_playing_game;cyberado
 on est des bougnoules et alors;0;;role_playing_game;cyberado
 tonton me manque;0;;role_playing_game;cyberado
 david ca se voit t'es complexé;0;;role_playing_game;cyberado
 tu te rends pas compte de ce que tu fais ... ;0;;role_playing_game;cyberado
 ton pere c miterand;0;;role_playing_game;cyberado
 39-45  2 eme mi temps pour les biko;0;;role_playing_game;cyberado
 C’est pas cool frère;0;;role_playing_game;cyberado
 Arretez de vous insulter la... vous dites tellement d'insultes debiles par minute qu'on n'arrive meme pas a suivre et en plus ca nous fait pas avancer... on tourne en rond depuis tout a l'heure srx...;0;;role_playing_game;cyberado
 Je ne vois pas le rapport entre Zemmour, Mitterand, ... et la photo (de moi sous la douche) qui circule …;0;;role_playing_game;cyberado
 Brice ta le droit a la parole ?;0;;role_playing_game;cyberado
 ohh les rebeu les insultes c'est interdit jusqu'a 206 wlh;0;;role_playing_game;cyberado
 Tkt même pas que j'm'y connais et les meufs comme toi ça dégage, j'touche pas aux choses sales;0;;role_playing_game;cyberado
 voila DIS LEUR MoussaAAAA;0;;role_playing_game;cyberado
 avec tes parent aux rsa;0;;role_playing_game;cyberado
 Je me sens humilié ... c'est dégueulasse !;0;;role_playing_game;cyberado
 c'est aberrant;0;;role_playing_game;cyberado
 c'est miteux smr;0;;role_playing_game;cyberado
 wallah;0;;role_playing_game;cyberado
 david?;0;;role_playing_game;cyberado
 Yanis parle francais tu est en france;0;;role_playing_game;cyberado
 Merci du tuyau David41 je me sens mieux ... ;0;;role_playing_game;cyberado
 hamdoulla sartek;0;;role_playing_game;cyberado
 Supprime la photo !!;0;;role_playing_game;cyberado
 jme gratte la maléole avec;0;;role_playing_game;cyberado
 ta grand mere c'est laurela;0;;role_playing_game;cyberado
 apprend a ecrire toi sale dislexique;0;;role_playing_game;cyberado
 c'est ta mere;0;;role_playing_game;cyberado
 amine?;0;;role_playing_game;cyberado
 laissez amine trql;0;;role_playing_game;cyberado
 oooooh Moussa;0;;role_playing_game;cyberado
 Oueee chui la;0;;role_playing_game;cyberado
 david ca fait quoi de faire poarti de la faschosphere;0;;role_playing_game;cyberado
 amine jte prends a clash royale* wlh;0;;role_playing_game;cyberado
